date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:53:26	6097/6097	---M-Z	200	added ('OK')	text/html	etag:%2217d1-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CLFLUSHOPT.html	index/asm/shell-storm.org/x86doc/CLFLUSHOPT.html	(from https://shell-storm.org/x86doc/index.html)
19:53:27	5612/5612	---M-Z	200	added ('OK')	text/html	etag:%2215ec-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CLI.html	index/asm/shell-storm.org/x86doc/CLI.html	(from https://shell-storm.org/x86doc/index.html)
19:53:28	3276/3276	---M-Z	200	added ('OK')	text/html	etag:%22ccc-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CLTS.html	index/asm/shell-storm.org/x86doc/CLTS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:29	1696/1696	---M-Z	200	added ('OK')	text/html	etag:%226a0-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMC.html	index/asm/shell-storm.org/x86doc/CMC.html	(from https://shell-storm.org/x86doc/index.html)
19:53:30	19608/19608	---M-Z	200	added ('OK')	text/html	etag:%224c98-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMOVcc.html	index/asm/shell-storm.org/x86doc/CMOVcc.html	(from https://shell-storm.org/x86doc/index.html)
19:53:31	8753/8753	---M-Z	200	added ('OK')	text/html	etag:%222231-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMP.html	index/asm/shell-storm.org/x86doc/CMP.html	(from https://shell-storm.org/x86doc/index.html)
19:53:32	25876/25876	---M-Z	200	added ('OK')	text/html	etag:%226514-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPPD.html	index/asm/shell-storm.org/x86doc/CMPPD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:33	17937/17937	---M-Z	200	added ('OK')	text/html	etag:%224611-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPPS.html	index/asm/shell-storm.org/x86doc/CMPPS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:34	13976/13976	---M-Z	200	added ('OK')	text/html	etag:%223698-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPSD.html	index/asm/shell-storm.org/x86doc/CMPSD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:35	13916/13916	---M-Z	200	added ('OK')	text/html	etag:%22365c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPSS.html	index/asm/shell-storm.org/x86doc/CMPSS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:36	10504/10504	---M-Z	200	added ('OK')	text/html	etag:%222908-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPS_CMPSB_CMPSW_CMPSD_CMPSQ.html	index/asm/shell-storm.org/x86doc/CMPS_CMPSB_CMPSW_CMPSD_CMPSQ.html	(from https://shell-storm.org/x86doc/index.html)
19:53:37	7080/7080	---M-Z	200	added ('OK')	text/html	etag:%221ba8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPXCHG.html	index/asm/shell-storm.org/x86doc/CMPXCHG.html	(from https://shell-storm.org/x86doc/index.html)
19:53:38	6754/6754	---M-Z	200	added ('OK')	text/html	etag:%221a62-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CMPXCHG8B_CMPXCHG16B.html	index/asm/shell-storm.org/x86doc/CMPXCHG8B_CMPXCHG16B.html	(from https://shell-storm.org/x86doc/index.html)
19:53:39	4461/4461	---M-Z	200	added ('OK')	text/html	etag:%22116d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/COMISD.html	index/asm/shell-storm.org/x86doc/COMISD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:40	4437/4437	---M-Z	200	added ('OK')	text/html	etag:%221155-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/COMISS.html	index/asm/shell-storm.org/x86doc/COMISS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:41	110739/110739	---M-Z	200	added ('OK')	text/html	etag:%221b093-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CPUID.html	index/asm/shell-storm.org/x86doc/CPUID.html	(from https://shell-storm.org/x86doc/index.html)
19:53:42	9195/9195	---M-Z	200	added ('OK')	text/html	etag:%2223eb-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CRC32.html	index/asm/shell-storm.org/x86doc/CRC32.html	(from https://shell-storm.org/x86doc/index.html)
19:53:43	7699/7699	---M-Z	200	added ('OK')	text/html	etag:%221e13-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTDQ2PD.html	index/asm/shell-storm.org/x86doc/CVTDQ2PD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:44	8725/8725	---M-Z	200	added ('OK')	text/html	etag:%222215-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTDQ2PS.html	index/asm/shell-storm.org/x86doc/CVTDQ2PS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:45	8593/8593	---M-Z	200	added ('OK')	text/html	etag:%222191-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPD2DQ.html	index/asm/shell-storm.org/x86doc/CVTPD2DQ.html	(from https://shell-storm.org/x86doc/index.html)
19:53:46	3365/3365	---M-Z	200	added ('OK')	text/html	etag:%22d25-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPD2PI.html	index/asm/shell-storm.org/x86doc/CVTPD2PI.html	(from https://shell-storm.org/x86doc/index.html)
19:53:47	8633/8633	---M-Z	200	added ('OK')	text/html	etag:%2221b9-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPD2PS.html	index/asm/shell-storm.org/x86doc/CVTPD2PS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:48	2815/2815	---M-Z	200	added ('OK')	text/html	etag:%22aff-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPI2PD.html	index/asm/shell-storm.org/x86doc/CVTPI2PD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:49	3280/3280	---M-Z	200	added ('OK')	text/html	etag:%22cd0-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPI2PS.html	index/asm/shell-storm.org/x86doc/CVTPI2PS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:50	9121/9121	---M-Z	200	added ('OK')	text/html	etag:%2223a1-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPS2DQ.html	index/asm/shell-storm.org/x86doc/CVTPS2DQ.html	(from https://shell-storm.org/x86doc/index.html)
19:53:51	8152/8152	---M-Z	200	added ('OK')	text/html	etag:%221fd8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPS2PD.html	index/asm/shell-storm.org/x86doc/CVTPS2PD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:52	3466/3466	---M-Z	200	added ('OK')	text/html	etag:%22d8a-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTPS2PI.html	index/asm/shell-storm.org/x86doc/CVTPS2PI.html	(from https://shell-storm.org/x86doc/index.html)
19:53:53	5947/5947	---M-Z	200	added ('OK')	text/html	etag:%22173b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTSD2SI.html	index/asm/shell-storm.org/x86doc/CVTSD2SI.html	(from https://shell-storm.org/x86doc/index.html)
19:53:54	5790/5790	---M-Z	200	added ('OK')	text/html	etag:%22169e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTSD2SS.html	index/asm/shell-storm.org/x86doc/CVTSD2SS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:55	6639/6639	---M-Z	200	added ('OK')	text/html	etag:%2219ef-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTSI2SD.html	index/asm/shell-storm.org/x86doc/CVTSI2SD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:56	6573/6573	---M-Z	200	added ('OK')	text/html	etag:%2219ad-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTSI2SS.html	index/asm/shell-storm.org/x86doc/CVTSI2SS.html	(from https://shell-storm.org/x86doc/index.html)
19:53:57	5326/5326	---M-Z	200	added ('OK')	text/html	etag:%2214ce-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTSS2SD.html	index/asm/shell-storm.org/x86doc/CVTSS2SD.html	(from https://shell-storm.org/x86doc/index.html)
19:53:58	5783/5783	---M-Z	200	added ('OK')	text/html	etag:%221697-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTSS2SI.html	index/asm/shell-storm.org/x86doc/CVTSS2SI.html	(from https://shell-storm.org/x86doc/index.html)
19:53:59	8674/8674	---M-Z	200	added ('OK')	text/html	etag:%2221e2-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTTPD2DQ.html	index/asm/shell-storm.org/x86doc/CVTTPD2DQ.html	(from https://shell-storm.org/x86doc/index.html)
19:54:00	3414/3414	---M-Z	200	added ('OK')	text/html	etag:%22d56-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTTPD2PI.html	index/asm/shell-storm.org/x86doc/CVTTPD2PI.html	(from https://shell-storm.org/x86doc/index.html)
19:54:01	9303/9303	---M-Z	200	added ('OK')	text/html	etag:%222457-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTTPS2DQ.html	index/asm/shell-storm.org/x86doc/CVTTPS2DQ.html	(from https://shell-storm.org/x86doc/index.html)
19:54:02	3515/3515	---M-Z	200	added ('OK')	text/html	etag:%22dbb-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTTPS2PI.html	index/asm/shell-storm.org/x86doc/CVTTPS2PI.html	(from https://shell-storm.org/x86doc/index.html)
19:54:03	5919/5919	---M-Z	200	added ('OK')	text/html	etag:%22171f-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTTSD2SI.html	index/asm/shell-storm.org/x86doc/CVTTSD2SI.html	(from https://shell-storm.org/x86doc/index.html)
19:54:04	5526/5526	---M-Z	200	added ('OK')	text/html	etag:%221596-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CVTTSS2SI.html	index/asm/shell-storm.org/x86doc/CVTTSS2SI.html	(from https://shell-storm.org/x86doc/index.html)
19:54:05	3726/3726	---M-Z	200	added ('OK')	text/html	etag:%22e8e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/CWD_CDQ_CQO.html	index/asm/shell-storm.org/x86doc/CWD_CDQ_CQO.html	(from https://shell-storm.org/x86doc/index.html)
19:54:06	3722/3722	---M-Z	200	added ('OK')	text/html	etag:%22e8a-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DAA.html	index/asm/shell-storm.org/x86doc/DAA.html	(from https://shell-storm.org/x86doc/index.html)
19:54:07	3671/3671	---M-Z	200	added ('OK')	text/html	etag:%22e57-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DAS.html	index/asm/shell-storm.org/x86doc/DAS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:08	5863/5863	---M-Z	200	added ('OK')	text/html	etag:%2216e7-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DEC.html	index/asm/shell-storm.org/x86doc/DEC.html	(from https://shell-storm.org/x86doc/index.html)
19:54:09	8057/8057	---M-Z	200	added ('OK')	text/html	etag:%221f79-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DIV.html	index/asm/shell-storm.org/x86doc/DIV.html	(from https://shell-storm.org/x86doc/index.html)
19:54:10	7413/7413	---M-Z	200	added ('OK')	text/html	etag:%221cf5-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DIVPD.html	index/asm/shell-storm.org/x86doc/DIVPD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:11	7738/7738	---M-Z	200	added ('OK')	text/html	etag:%221e3a-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DIVPS.html	index/asm/shell-storm.org/x86doc/DIVPS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:12	5246/5246	---M-Z	200	added ('OK')	text/html	etag:%22147e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DIVSD.html	index/asm/shell-storm.org/x86doc/DIVSD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:13	5156/5156	---M-Z	200	added ('OK')	text/html	etag:%221424-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DIVSS.html	index/asm/shell-storm.org/x86doc/DIVSS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:14	5815/5815	---M-Z	200	added ('OK')	text/html	etag:%2216b7-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DPPD.html	index/asm/shell-storm.org/x86doc/DPPD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:15	7096/7096	---M-Z	200	added ('OK')	text/html	etag:%221bb8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/DPPS.html	index/asm/shell-storm.org/x86doc/DPPS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:16	3235/3235	---M-Z	200	added ('OK')	text/html	etag:%22ca3-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/EMMS.html	index/asm/shell-storm.org/x86doc/EMMS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:17	7825/7825	---M-Z	200	added ('OK')	text/html	etag:%221e91-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/ENTER.html	index/asm/shell-storm.org/x86doc/ENTER.html	(from https://shell-storm.org/x86doc/index.html)
19:54:18	4782/4782	---M-Z	200	added ('OK')	text/html	etag:%2212ae-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/EXTRACTPS.html	index/asm/shell-storm.org/x86doc/EXTRACTPS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:19	3345/3345	---M-Z	200	added ('OK')	text/html	etag:%22d11-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/F2XM1.html	index/asm/shell-storm.org/x86doc/F2XM1.html	(from https://shell-storm.org/x86doc/index.html)
19:54:20	2635/2635	---M-Z	200	added ('OK')	text/html	etag:%22a4b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FABS.html	index/asm/shell-storm.org/x86doc/FABS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:21	8874/8874	---M-Z	200	added ('OK')	text/html	etag:%2222aa-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FADD_FADDP_FIADD.html	index/asm/shell-storm.org/x86doc/FADD_FADDP_FIADD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:22	4651/4651	---M-Z	200	added ('OK')	text/html	etag:%22122b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FBLD.html	index/asm/shell-storm.org/x86doc/FBLD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:23	6486/6486	---M-Z	200	added ('OK')	text/html	etag:%221956-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FBSTP.html	index/asm/shell-storm.org/x86doc/FBSTP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:24	2680/2680	---M-Z	200	added ('OK')	text/html	etag:%22a78-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FCHS.html	index/asm/shell-storm.org/x86doc/FCHS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:25	3899/3899	---M-Z	200	added ('OK')	text/html	etag:%22f3b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FCLEX_FNCLEX.html	index/asm/shell-storm.org/x86doc/FCLEX_FNCLEX.html	(from https://shell-storm.org/x86doc/index.html)
19:54:26	4441/4441	---M-Z	200	added ('OK')	text/html	etag:%221159-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FCMOVcc.html	index/asm/shell-storm.org/x86doc/FCMOVcc.html	(from https://shell-storm.org/x86doc/index.html)
19:54:27	6285/6285	---M-Z	200	added ('OK')	text/html	etag:%22188d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FCOMI_FCOMIP_FUCOMI_FUCOMIP.html	index/asm/shell-storm.org/x86doc/FCOMI_FCOMIP_FUCOMI_FUCOMIP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:28	7850/7850	---M-Z	200	added ('OK')	text/html	etag:%221eaa-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FCOM_FCOMP_FCOMPP.html	index/asm/shell-storm.org/x86doc/FCOM_FCOMP_FCOMPP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:29	4652/4652	---M-Z	200	added ('OK')	text/html	etag:%22122c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FCOS.html	index/asm/shell-storm.org/x86doc/FCOS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:30	2313/2313	---M-Z	200	added ('OK')	text/html	etag:%22909-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FDECSTP.html	index/asm/shell-storm.org/x86doc/FDECSTP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:31	9165/9165	---M-Z	200	added ('OK')	text/html	etag:%2223cd-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FDIVR_FDIVRP_FIDIVR.html	index/asm/shell-storm.org/x86doc/FDIVR_FDIVRP_FIDIVR.html	(from https://shell-storm.org/x86doc/index.html)
19:54:32	8977/8977	---M-Z	200	added ('OK')	text/html	etag:%222311-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FDIV_FDIVP_FIDIV.html	index/asm/shell-storm.org/x86doc/FDIV_FDIVP_FIDIV.html	(from https://shell-storm.org/x86doc/index.html)
19:54:33	2089/2089	---M-Z	200	added ('OK')	text/html	etag:%22829-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FFREE.html	index/asm/shell-storm.org/x86doc/FFREE.html	(from https://shell-storm.org/x86doc/index.html)
19:54:34	6131/6131	---M-Z	200	added ('OK')	text/html	etag:%2217f3-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FICOM_FICOMP.html	index/asm/shell-storm.org/x86doc/FICOM_FICOMP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:35	4722/4722	---M-Z	200	added ('OK')	text/html	etag:%221272-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FILD.html	index/asm/shell-storm.org/x86doc/FILD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:36	2446/2446	---M-Z	200	added ('OK')	text/html	etag:%2298e-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FINCSTP.html	index/asm/shell-storm.org/x86doc/FINCSTP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:37	4198/4198	---M-Z	200	added ('OK')	text/html	etag:%221066-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FINIT_FNINIT.html	index/asm/shell-storm.org/x86doc/FINIT_FNINIT.html	(from https://shell-storm.org/x86doc/index.html)
19:54:38	5095/5095	---M-Z	200	added ('OK')	text/html	etag:%2213e7-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FISTTP.html	index/asm/shell-storm.org/x86doc/FISTTP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:39	7340/7340	---M-Z	200	added ('OK')	text/html	etag:%221cac-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FIST_FISTP.html	index/asm/shell-storm.org/x86doc/FIST_FISTP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:40	5751/5751	---M-Z	200	added ('OK')	text/html	etag:%221677-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FLD.html	index/asm/shell-storm.org/x86doc/FLD.html	(from https://shell-storm.org/x86doc/index.html)
19:54:41	4230/4230	---M-Z	200	added ('OK')	text/html	etag:%221086-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FLD1_FLDL2T_FLDL2E_FLDPI_FLDLG2_FLDLN2_FLDZ.html	index/asm/shell-storm.org/x86doc/FLD1_FLDL2T_FLDL2E_FLDPI_FLDLG2_FLDLN2_FLDZ.html	(from https://shell-storm.org/x86doc/index.html)
19:54:42	4957/4957	---M-Z	200	added ('OK')	text/html	etag:%22135d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FLDCW.html	index/asm/shell-storm.org/x86doc/FLDCW.html	(from https://shell-storm.org/x86doc/index.html)
19:54:43	6236/6236	---M-Z	200	added ('OK')	text/html	etag:%22185c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FLDENV.html	index/asm/shell-storm.org/x86doc/FLDENV.html	(from https://shell-storm.org/x86doc/index.html)
19:54:44	10672/10672	---M-Z	200	added ('OK')	text/html	etag:%2229b0-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FMUL_FMULP_FIMUL.html	index/asm/shell-storm.org/x86doc/FMUL_FMULP_FIMUL.html	(from https://shell-storm.org/x86doc/index.html)
19:54:45	2008/2008	---M-Z	200	added ('OK')	text/html	etag:%227d8-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FNOP.html	index/asm/shell-storm.org/x86doc/FNOP.html	(from https://shell-storm.org/x86doc/index.html)
19:54:46	7044/7044	---M-Z	200	added ('OK')	text/html	etag:%221b84-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FPATAN.html	index/asm/shell-storm.org/x86doc/FPATAN.html	(from https://shell-storm.org/x86doc/index.html)
19:54:47	8102/8102	---M-Z	200	added ('OK')	text/html	etag:%221fa6-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FPREM.html	index/asm/shell-storm.org/x86doc/FPREM.html	(from https://shell-storm.org/x86doc/index.html)
19:54:48	8085/8085	---M-Z	200	added ('OK')	text/html	etag:%221f95-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FPREM1.html	index/asm/shell-storm.org/x86doc/FPREM1.html	(from https://shell-storm.org/x86doc/index.html)
19:54:49	5318/5318	---M-Z	200	added ('OK')	text/html	etag:%2214c6-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FPTAN.html	index/asm/shell-storm.org/x86doc/FPTAN.html	(from https://shell-storm.org/x86doc/index.html)
19:54:50	2759/2759	---M-Z	200	added ('OK')	text/html	etag:%22ac7-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FRNDINT.html	index/asm/shell-storm.org/x86doc/FRNDINT.html	(from https://shell-storm.org/x86doc/index.html)
19:54:51	5740/5740	---M-Z	200	added ('OK')	text/html	etag:%22166c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FRSTOR.html	index/asm/shell-storm.org/x86doc/FRSTOR.html	(from https://shell-storm.org/x86doc/index.html)
19:54:52	7887/7887	---M-Z	200	added ('OK')	text/html	etag:%221ecf-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSAVE_FNSAVE.html	index/asm/shell-storm.org/x86doc/FSAVE_FNSAVE.html	(from https://shell-storm.org/x86doc/index.html)
19:54:53	6339/6339	---M-Z	200	added ('OK')	text/html	etag:%2218c3-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSCALE.html	index/asm/shell-storm.org/x86doc/FSCALE.html	(from https://shell-storm.org/x86doc/index.html)
19:54:54	4716/4716	---M-Z	200	added ('OK')	text/html	etag:%22126c-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSIN.html	index/asm/shell-storm.org/x86doc/FSIN.html	(from https://shell-storm.org/x86doc/index.html)
19:54:55	5407/5407	---M-Z	200	added ('OK')	text/html	etag:%22151f-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSINCOS.html	index/asm/shell-storm.org/x86doc/FSINCOS.html	(from https://shell-storm.org/x86doc/index.html)
19:54:56	3261/3261	---M-Z	200	added ('OK')	text/html	etag:%22cbd-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSQRT.html	index/asm/shell-storm.org/x86doc/FSQRT.html	(from https://shell-storm.org/x86doc/index.html)
19:54:57	5636/5636	---M-Z	200	added ('OK')	text/html	etag:%221604-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSTCW_FNSTCW.html	index/asm/shell-storm.org/x86doc/FSTCW_FNSTCW.html	(from https://shell-storm.org/x86doc/index.html)
19:54:58	7065/7065	---M-Z	200	added ('OK')	text/html	etag:%221b99-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSTENV_FNSTENV.html	index/asm/shell-storm.org/x86doc/FSTENV_FNSTENV.html	(from https://shell-storm.org/x86doc/index.html)
19:54:59	6861/6861	---M-Z	200	added ('OK')	text/html	etag:%221acd-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSTSW_FNSTSW.html	index/asm/shell-storm.org/x86doc/FSTSW_FNSTSW.html	(from https://shell-storm.org/x86doc/index.html)
19:55:00	7527/7527	---M-Z	200	added ('OK')	text/html	etag:%221d67-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FST_FSTP.html	index/asm/shell-storm.org/x86doc/FST_FSTP.html	(from https://shell-storm.org/x86doc/index.html)
19:55:01	10660/10660	---M-Z	200	added ('OK')	text/html	etag:%2229a4-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSUBR_FSUBRP_FISUBR.html	index/asm/shell-storm.org/x86doc/FSUBR_FSUBRP_FISUBR.html	(from https://shell-storm.org/x86doc/index.html)
19:55:02	10450/10450	---M-Z	200	added ('OK')	text/html	etag:%2228d2-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FSUB_FSUBP_FISUB.html	index/asm/shell-storm.org/x86doc/FSUB_FSUBP_FISUB.html	(from https://shell-storm.org/x86doc/index.html)
19:55:03	3317/3317	---M-Z	200	added ('OK')	text/html	etag:%22cf5-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FTST.html	index/asm/shell-storm.org/x86doc/FTST.html	(from https://shell-storm.org/x86doc/index.html)
19:55:04	5548/5548	---M-Z	200	added ('OK')	text/html	etag:%2215ac-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FUCOM_FUCOMP_FUCOMPP.html	index/asm/shell-storm.org/x86doc/FUCOM_FUCOMP_FUCOMPP.html	(from https://shell-storm.org/x86doc/index.html)
19:55:05	3181/3181	---M-Z	200	added ('OK')	text/html	etag:%22c6d-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FXAM.html	index/asm/shell-storm.org/x86doc/FXAM.html	(from https://shell-storm.org/x86doc/index.html)
19:55:06	2938/2938	---M-Z	200	added ('OK')	text/html	etag:%22b7a-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FXCH.html	index/asm/shell-storm.org/x86doc/FXCH.html	(from https://shell-storm.org/x86doc/index.html)
19:55:07	8279/8279	---M-Z	200	added ('OK')	text/html	etag:%222057-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FXRSTOR.html	index/asm/shell-storm.org/x86doc/FXRSTOR.html	(from https://shell-storm.org/x86doc/index.html)
19:55:08	33339/33339	---M-Z	200	added ('OK')	text/html	etag:%22823b-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FXSAVE.html	index/asm/shell-storm.org/x86doc/FXSAVE.html	(from https://shell-storm.org/x86doc/index.html)
19:55:09	3781/3781	---M-Z	200	added ('OK')	text/html	etag:%22ec5-5fbf9b9e87100-gzip%22	https://shell-storm.org/x86doc/FXTRACT.html	index/asm/shell-storm.org/x86doc/FXTRACT.html	(from https://shell-storm.org/x86doc/index.html)
